,HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,Distribution,Category,Value
2009,Dengue,All cases,Age standardised rate,%,2014,LV,Latvia,38.72296870564878,Distribution by age,45-64,0.0
2010,Dengue,All cases,Age standardised rate,%,2014,LV,Latvia,38.72296870564878,Distribution by age,65+,0.0
1980,Dengue,All cases,Age standardised rate,%,2014,IT,Italy,38.72296870564878,Distribution by travel associated,Yes,100.0
1981,Dengue,All cases,Age standardised rate,%,2014,IT,Italy,38.72296870564878,Distribution by travel associated,No,0.0
1983,Dengue,All cases,Age standardised rate,%,2014,LT,Lithuania,38.72296870564878,Distribution by age,0-4,0.0
1984,Dengue,All cases,Age standardised rate,%,2014,LT,Lithuania,38.72296870564878,Distribution by age,5-14,0.0
1985,Dengue,All cases,Age standardised rate,%,2014,LT,Lithuania,38.72296870564878,Distribution by age,15-24,0.0
2017,Dengue,All cases,Age standardised rate,%,2014,MT,Malta,38.72296870564878,Distribution by age,5-14,13.220677757717878
2018,Dengue,All cases,Age standardised rate,%,2014,MT,Malta,38.72296870564878,Distribution by age,15-24,13.220677757717878
2019,Dengue,All cases,Age standardised rate,%,2014,MT,Malta,38.72296870564878,Distribution by age,25-44,13.220677757717878
2020,Dengue,All cases,Age standardised rate,%,2014,MT,Malta,38.72296870564878,Distribution by age,45-64,13.220677757717878
2021,Dengue,All cases,Age standardised rate,%,2014,MT,Malta,38.72296870564878,Distribution by age,65+,13.220677757717878
2022,Dengue,All cases,Age standardised rate,%,2014,MT,Malta,38.72296870564878,Distribution by gender,Male,13.220677757717878
1992,Dengue,All cases,Age standardised rate,%,2014,LT,Lithuania,38.72296870564878,Distribution by travel associated,No,0.0
18655,Dengue,Travel-associated cases,Age standardised rate,%,2014,ES,Spain,38.72296870564878,Distribution by age (travel associated cases),0-4,13.220677757717878
18656,Dengue,Travel-associated cases,Age standardised rate,%,2014,ES,Spain,38.72296870564878,Distribution by age (travel associated cases),5-14,13.220677757717878
1996,Dengue,All cases,Age standardised rate,%,2014,LU,Luxembourg,38.72296870564878,Distribution by age,15-24,13.220677757717878
1997,Dengue,All cases,Age standardised rate,%,2014,LU,Luxembourg,38.72296870564878,Distribution by age,25-44,13.220677757717878
1998,Dengue,All cases,Age standardised rate,%,2014,LU,Luxembourg,38.72296870564878,Distribution by age,45-64,13.220677757717878
1999,Dengue,All cases,Age standardised rate,%,2014,LU,Luxembourg,38.72296870564878,Distribution by age,65+,13.220677757717878
2000,Dengue,All cases,Age standardised rate,%,2014,LU,Luxembourg,38.72296870564878,Distribution by gender,Male,13.220677757717878
2001,Dengue,All cases,Age standardised rate,%,2014,LU,Luxembourg,38.72296870564878,Distribution by gender,Female,13.220677757717878
18650,Dengue,Travel-associated cases,Age standardised rate,%,2014,EL,Greece,38.72296870564878,Distribution by age (travel associated cases),25-44,50.0
18651,Dengue,Travel-associated cases,Age standardised rate,%,2014,EL,Greece,38.72296870564878,Distribution by age (travel associated cases),45-64,50.0
18652,Dengue,Travel-associated cases,Age standardised rate,%,2014,EL,Greece,38.72296870564878,Distribution by age (travel associated cases),65+,0.0
18653,Dengue,Travel-associated cases,Age standardised rate,%,2014,EL,Greece,38.72296870564878,Distribution by gender (travel associated cases),Male,75.0
18654,Dengue,Travel-associated cases,Age standardised rate,%,2014,EL,Greece,38.72296870564878,Distribution by gender (travel associated cases),Female,25.0
18657,Dengue,Travel-associated cases,Age standardised rate,%,2014,ES,Spain,38.72296870564878,Distribution by age (travel associated cases),15-24,13.220677757717878
18658,Dengue,Travel-associated cases,Age standardised rate,%,2014,ES,Spain,38.72296870564878,Distribution by age (travel associated cases),25-44,13.220677757717878
18659,Dengue,Travel-associated cases,Age standardised rate,%,2014,ES,Spain,38.72296870564878,Distribution by age (travel associated cases),45-64,13.220677757717878
18660,Dengue,Travel-associated cases,Age standardised rate,%,2014,ES,Spain,38.72296870564878,Distribution by age (travel associated cases),65+,13.220677757717878
2008,Dengue,All cases,Age standardised rate,%,2014,LV,Latvia,38.72296870564878,Distribution by age,25-44,100.0
2011,Dengue,All cases,Age standardised rate,%,2014,LV,Latvia,38.72296870564878,Distribution by gender,Male,0.0
2012,Dengue,All cases,Age standardised rate,%,2014,LV,Latvia,38.72296870564878,Distribution by gender,Female,100.0
2013,Dengue,All cases,Age standardised rate,%,2014,LV,Latvia,38.72296870564878,Distribution by travel associated,Yes,100.0
2014,Dengue,All cases,Age standardised rate,%,2014,LV,Latvia,38.72296870564878,Distribution by travel associated,No,0.0
2016,Dengue,All cases,Age standardised rate,%,2014,MT,Malta,38.72296870564878,Distribution by age,0-4,13.220677757717878
7213,Dengue,All cases,Age standardised rate,N/100000,2014,IE,Ireland,0.4563354,Gender-specific rate,Male,0.56623908
7214,Dengue,All cases,Age standardised rate,N/100000,2014,IE,Ireland,0.4563354,Gender-specific rate,Female,0.34158809
7215,Dengue,All cases,Age standardised rate,N/100000,2014,IS,Iceland,0.0,Age-specific rate,0-4,0.0
7248,Dengue,All cases,Age standardised rate,N/100000,2014,LV,Latvia,0.05307974,Age-specific rate,5-14,0.0
7249,Dengue,All cases,Age standardised rate,N/100000,2014,LV,Latvia,0.05307974,Age-specific rate,15-24,0.0
7250,Dengue,All cases,Age standardised rate,N/100000,2014,LV,Latvia,0.05307974,Age-specific rate,25-44,0.18127764
7251,Dengue,All cases,Age standardised rate,N/100000,2014,LV,Latvia,0.05307974,Age-specific rate,45-64,0.0
14703,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,AT,Austria,38.72296870564878,Age-specific rate (locally acquired cases),0-4,0.0
14704,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,AT,Austria,38.72296870564878,Age-specific rate (locally acquired cases),5-14,0.0
14705,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,AT,Austria,38.72296870564878,Age-specific rate (locally acquired cases),15-24,0.0
14706,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,AT,Austria,38.72296870564878,Age-specific rate (locally acquired cases),25-44,0.0
18677,Dengue,Travel-associated cases,Age standardised rate,%,2014,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by gender (travel associated cases),Male,52.495793
18678,Dengue,Travel-associated cases,Age standardised rate,%,2014,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by gender (travel associated cases),Female,47.504206
18647,Dengue,Travel-associated cases,Age standardised rate,%,2014,EL,Greece,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
18648,Dengue,Travel-associated cases,Age standardised rate,%,2014,EL,Greece,38.72296870564878,Distribution by age (travel associated cases),5-14,0.0
18649,Dengue,Travel-associated cases,Age standardised rate,%,2014,EL,Greece,38.72296870564878,Distribution by age (travel associated cases),15-24,0.0
7252,Dengue,All cases,Age standardised rate,N/100000,2014,LV,Latvia,0.05307974,Age-specific rate,65+,0.0
7253,Dengue,All cases,Age standardised rate,N/100000,2014,LV,Latvia,0.05307974,Gender-specific rate,Male,0.0
7254,Dengue,All cases,Age standardised rate,N/100000,2014,LV,Latvia,0.05307974,Gender-specific rate,Female,0.09221493
7223,Dengue,All cases,Age standardised rate,N/100000,2014,IT,Italy,0.13998046,Age-specific rate,0-4,0.0
7224,Dengue,All cases,Age standardised rate,N/100000,2014,IT,Italy,0.13998046,Age-specific rate,5-14,0.03516407
7225,Dengue,All cases,Age standardised rate,N/100000,2014,IT,Italy,0.13998046,Age-specific rate,15-24,0.18487475
7226,Dengue,All cases,Age standardised rate,N/100000,2014,IT,Italy,0.13998046,Age-specific rate,25-44,0.29852612
7227,Dengue,All cases,Age standardised rate,N/100000,2014,IT,Italy,0.13998046,Age-specific rate,45-64,0.10033846
7228,Dengue,All cases,Age standardised rate,N/100000,2014,IT,Italy,0.13998046,Age-specific rate,65+,0.00770471
7229,Dengue,All cases,Age standardised rate,N/100000,2014,IT,Italy,0.13998046,Gender-specific rate,Male,0.14705117
7230,Dengue,All cases,Age standardised rate,N/100000,2014,IT,Italy,0.13998046,Gender-specific rate,Female,0.11573926
7208,Dengue,All cases,Age standardised rate,N/100000,2014,IE,Ireland,0.4563354,Age-specific rate,5-14,0.0
7209,Dengue,All cases,Age standardised rate,N/100000,2014,IE,Ireland,0.4563354,Age-specific rate,15-24,0.52981816
7210,Dengue,All cases,Age standardised rate,N/100000,2014,IE,Ireland,0.4563354,Age-specific rate,25-44,0.99236938
7211,Dengue,All cases,Age standardised rate,N/100000,2014,IE,Ireland,0.4563354,Age-specific rate,45-64,0.27788069
7212,Dengue,All cases,Age standardised rate,N/100000,2014,IE,Ireland,0.4563354,Age-specific rate,65+,0.17116253
14716,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,BE,Belgium,38.72296870564878,Age-specific rate (locally acquired cases),65+,0.0
14717,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,BE,Belgium,38.72296870564878,Gender-specific rate (locally acquired cases),Male,0.0
14718,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,BE,Belgium,38.72296870564878,Gender-specific rate (locally acquired cases),Female,0.0
14719,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,CZ,Czechia,38.72296870564878,Age-specific rate (locally acquired cases),0-4,0.0
14720,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,CZ,Czechia,38.72296870564878,Age-specific rate (locally acquired cases),5-14,0.0
14721,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,CZ,Czechia,38.72296870564878,Age-specific rate (locally acquired cases),15-24,0.0
14722,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,CZ,Czechia,38.72296870564878,Age-specific rate (locally acquired cases),25-44,0.0
14723,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,CZ,Czechia,38.72296870564878,Age-specific rate (locally acquired cases),45-64,0.0
14724,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,CZ,Czechia,38.72296870564878,Age-specific rate (locally acquired cases),65+,0.0
14725,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,CZ,Czechia,38.72296870564878,Gender-specific rate (locally acquired cases),Male,0.0
14726,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,CZ,Czechia,38.72296870564878,Gender-specific rate (locally acquired cases),Female,0.0
14707,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,AT,Austria,38.72296870564878,Age-specific rate (locally acquired cases),45-64,0.0
14708,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,AT,Austria,38.72296870564878,Age-specific rate (locally acquired cases),65+,0.0
14709,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,AT,Austria,38.72296870564878,Gender-specific rate (locally acquired cases),Male,0.0
14710,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,AT,Austria,38.72296870564878,Gender-specific rate (locally acquired cases),Female,0.0
14711,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,BE,Belgium,38.72296870564878,Age-specific rate (locally acquired cases),0-4,0.0
14736,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DK,Denmark,38.72296870564878,Age-specific rate (locally acquired cases),5-14,0.0
14737,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DK,Denmark,38.72296870564878,Age-specific rate (locally acquired cases),15-24,0.0
14738,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DK,Denmark,38.72296870564878,Age-specific rate (locally acquired cases),25-44,0.0
14739,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DK,Denmark,38.72296870564878,Age-specific rate (locally acquired cases),45-64,0.0
14740,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DK,Denmark,38.72296870564878,Age-specific rate (locally acquired cases),65+,0.0
14741,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DK,Denmark,38.72296870564878,Gender-specific rate (locally acquired cases),Male,0.0
14742,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DK,Denmark,38.72296870564878,Gender-specific rate (locally acquired cases),Female,0.0
14743,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,EE,Estonia,38.72296870564878,Age-specific rate (locally acquired cases),0-4,0.0
14712,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,BE,Belgium,38.72296870564878,Age-specific rate (locally acquired cases),5-14,0.0
14713,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,BE,Belgium,38.72296870564878,Age-specific rate (locally acquired cases),15-24,0.0
14714,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,BE,Belgium,38.72296870564878,Age-specific rate (locally acquired cases),25-44,0.0
7231,Dengue,All cases,Age standardised rate,N/100000,2014,LT,Lithuania,0.09221349,Age-specific rate,0-4,0.0
7264,Dengue,All cases,Age standardised rate,N/100000,2014,NL,Netherlands,38.72296870564878,Age-specific rate,5-14,13.220677757717878
7265,Dengue,All cases,Age standardised rate,N/100000,2014,NL,Netherlands,38.72296870564878,Age-specific rate,15-24,13.220677757717878
7266,Dengue,All cases,Age standardised rate,N/100000,2014,NL,Netherlands,38.72296870564878,Age-specific rate,25-44,13.220677757717878
7267,Dengue,All cases,Age standardised rate,N/100000,2014,NL,Netherlands,38.72296870564878,Age-specific rate,45-64,13.220677757717878
14752,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,EL,Greece,38.72296870564878,Age-specific rate (locally acquired cases),5-14,0.0
14753,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,EL,Greece,38.72296870564878,Age-specific rate (locally acquired cases),15-24,0.0
14754,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,EL,Greece,38.72296870564878,Age-specific rate (locally acquired cases),25-44,0.0
14755,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,EL,Greece,38.72296870564878,Age-specific rate (locally acquired cases),45-64,0.0
14756,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,EL,Greece,38.72296870564878,Age-specific rate (locally acquired cases),65+,0.0
14757,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,EL,Greece,38.72296870564878,Gender-specific rate (locally acquired cases),Male,0.0
14758,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,EL,Greece,38.72296870564878,Gender-specific rate (locally acquired cases),Female,0.0
14759,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,ES,Spain,38.72296870564878,Age-specific rate (locally acquired cases),0-4,0.0
14728,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DE,Germany,38.72296870564878,Age-specific rate (locally acquired cases),5-14,0.0
14729,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DE,Germany,38.72296870564878,Age-specific rate (locally acquired cases),15-24,0.0
14730,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DE,Germany,38.72296870564878,Age-specific rate (locally acquired cases),25-44,0.0
14727,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DE,Germany,38.72296870564878,Age-specific rate (locally acquired cases),0-4,0.0
14732,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DE,Germany,38.72296870564878,Age-specific rate (locally acquired cases),65+,0.0
14733,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DE,Germany,38.72296870564878,Gender-specific rate (locally acquired cases),Male,0.0
14734,Dengue,Locally acquired cases,Age standardised rate,N/100000,2014,DE,Germany,38.72296870564878,Gender-specific rate (locally acquired cases),Female,0.0
